id,recipe_id,archetype_id,canonical_food_id,quantity,unit,notes,sub_recipe_id
6064,132,,10005,2.0,g,,
6065,131,,10005,2.0,g,,
6066,130,,10005,1.0,pincée,,
6067,129,,10005,1.0,pincée,,
6068,128,,10005,1.0,pincée,,
6069,127,,10005,1.0,pincée,,
6070,126,,10005,1.0,pincée,,
6071,125,,10005,1.0,pincée,,
6072,124,,10005,1.0,pincée,,
6073,123,,10005,1.0,pincée,,
6074,122,,10005,1.0,pincée,,
6075,120,,10005,1.0,pincée,,
6076,113,,10005,1.0,pincée,,
6077,112,,10005,1.0,pincée,,
6078,110,,10005,1.0,pincée,,
6079,109,,10005,1.0,pincée,,
6080,108,,10005,1.0,pincée,,
6081,107,,10005,1.0,pincée,,
6082,9377,,10005,1.0,pincée,,
6083,191,,10005,1.0,pincée,,
6084,186,,10005,2.0,g,,
6085,185,,10005,2.0,g,,
6086,181,,10005,2.0,g,,
6087,180,,10005,2.0,g,,
6088,179,,10005,2.0,g,,
6089,176,,10005,2.0,g,,
6090,175,,10005,2.0,g,,
6091,174,,10005,2.0,g,,
6092,173,,10005,2.0,g,,
6093,170,,10005,2.0,g,,
6094,167,,10005,2.0,g,,
6095,166,,10005,2.0,g,,
6096,165,,10005,2.0,g,,
6097,164,,10005,2.0,g,,
6098,226,,10005,10.0,grains,,
6099,211,,10005,2.0,cuillères à soupe,,
6100,9380,,10005,30.0,g,,
6101,9107,,10005,20.0,g,,
6102,9034,,10005,30.0,g,,
6103,97,,14013,1.0,branche,,
6104,96,,14013,50.0,g,,
6105,91,,14013,2.0,branche,,
6106,126,,14013,3.0,branche,,
6107,245,,14013,2.0,branches,,
6108,218,,14013,2.0,branches,,
6109,339,,14013,2.0,branches,,
6110,9015,,14013,600.0,g,,
6111,8997,,14013,600.0,g,,
6112,8956,,14013,600.0,g,,
6113,8947,,14013,1.0,pièce,,
6114,8937,,14013,600.0,g,,
6115,9385,,14013,2.0,branche,,
6116,9397,,14013,2.0,branche,,
6117,293,,2045,1.0,pièce,,
6118,309,,2045,1.0,kg,,
6119,581,,2045,500.0,g,,
6120,572,,2045,1.0,pièce,,
6121,8940,,2045,600.0,g,,
6122,85,,1001,2.0,pièce,,
6123,82,,1001,1.0,pièce,,
6124,61,,1001,600.0,g,,
6125,59,,1001,800.0,g,,
6126,303,,1001,2.0,pièce,,
6127,170,,1001,800.0,g,,
6128,336,,1001,2.0,pièce,,
6129,308,,1001,1.0,pièce,,
6130,270,,1001,2.0,pièce,,
6131,254,,1001,2.0,pièce,,
6132,339,,1001,2.0,pièce,,
6133,599,,1001,4.0,pièce,,
6134,9010,,1001,1.0,pièce,,
6135,8989,,1001,3.0,pièce,,
6136,126,,2054,1.0,pièce,,
6137,125,,2054,1.0,pièce,,
6138,124,,2054,1.0,pièce,,
6139,122,,2054,1.0,pièce,,
6140,121,,2054,1.0,pièce,,
6141,195,,2054,1.0,pièce,,
6142,408,,2054,200.0,g,,
6143,405,,2054,400.0,g,,
6144,400,,2054,400.0,g,,
6145,384,,2054,400.0,g,,
6146,373,,2054,4.0,filets,,
6147,605,,2054,800.0,g,,
6148,603,,2054,1.0,pièce,,
6149,600,,2054,1.0,pièce,,
6150,596,,2054,1.0,pièce,,
6151,595,,2054,1.0,pièce,,
6152,584,,2054,1.0,pièce,,
6153,581,,2054,1.0,pièce,,
6154,580,,2054,1.0,pièce,,
6155,574,,2054,1.0,pièce,,
6156,539,,2054,1.0,pièce,,
6157,534,,2054,300.0,g,,
6158,9040,,1007,1.0,pièce,,
6159,89,,14036,1.0,cube,,
6160,88,,14036,2.0,cube,,
6161,7,,11006,80.0,g,,
6162,453,,11006,100.0,g,,
6163,153,,2037,150.0,g,,
6164,195,,2037,200.0,g,,
6165,563,,2037,300.0,g,,
6166,8991,,2037,100.0,g,,
6167,8971,,2037,200.0,g,,
6168,8951,,2037,100.0,g,,
6169,8948,,2037,100.0,g,,
6170,9308,,2037,300.0,g,,
6171,9135,,2037,200.0,g,,
6172,9042,,2037,200.0,g,,
6173,8986,,2024,800.0,g,,
6174,90,,2049,1.0,blanc,,
6175,89,,2049,3.0,pièce,,
6176,74,,2049,1.0,pièce,,
6177,154,,2049,1.0,pièce,,
6178,126,,2049,2.0,pièce,,
6179,112,,2049,400.0,g,,
6180,206,,2049,1.0,pièce,,
6181,218,,2049,4.0,pièce,,
6182,540,,2049,4.0,pièce,,
6183,9040,,2049,4.0,pièce,,
6184,368,,2049,500.0,g,,
6185,544,,2049,3.0,pièce,,
6186,542,,2049,2.0,pièce,,
6187,9012,,2049,500.0,g,,
6188,8996,,2049,1.0,pièce,,
6189,8995,,2049,500.0,g,,
6190,8991,,2049,1.0,pièce,,
6191,8969,,2049,1.0,pièce,,
6192,8957,,2049,500.0,g,,
6193,8951,,2049,1.0,pièce,,
6194,8949,,2049,3.0,pièce,,
6195,8948,,2049,1.0,pièce,,
6196,8947,,2049,1.0,pièce,,
6197,8932,,2049,500.0,g,,
6198,9363,,2049,1.0,pièce,,
6199,9076,,2049,2.0,pièce,,
6200,9400,,2049,2.0,pièce,,
6201,9398,,2049,2.0,pièce,,
6202,9397,,2049,2.0,pièce,,
6203,110,,14040,10.0,g,,
6204,109,,14040,10.0,g,,
6205,108,,14040,10.0,g,,
6206,107,,14040,10.0,g,,
6207,462,,14040,1.0,sachet,,
6208,461,,14040,1.0,sachet,,
6209,460,,14040,2.0,cuillères à café,,
6210,458,,14040,1.0,sachet,,
6211,444,,14040,1.0,sachet,,
6212,8872,,14040,1.0,sachet,,
6213,531,,14040,20.0,g,,
6214,524,,14040,5.0,g,,
6215,520,,14040,15.0,g,,
6216,488,,14040,1.0,cuillère à café,,
6217,485,,14040,1.0,sachet,,
6218,482,,14040,15.0,g,,
6219,8886,,14040,1.0,sachet,,
6220,8885,,14040,1.0,sachet,,
6221,8881,,14040,1.0,c. café,,
6222,8876,,14040,1.0,c. café,,
6223,8875,,14040,1.0,sachet,,
6224,181,,8010,1.0,pièce,,
6225,180,,8010,1.0,pièce,,
6226,534,,8010,300.0,g,,
6227,418,,1050,800.0,g,,
6228,496,,1050,4.0,pièce,,
6229,8923,,1050,1.0,kg,,
6230,9251,,1050,3.0,pièce,,
6231,342,,4004,4.0,galettes,,
6232,407,,2062,100.0,g,,
6233,79,,10006,0.15,g,,
6234,196,,10006,0.2,g,,
6235,195,,10006,0.2,g,,
6236,201,,10006,0.5,g,,
6237,199,,10006,0.2,g,,
6238,9316,,14025,200.0,g,,
6239,9315,,14025,200.0,g,,
6240,6,,1035,1.0,pièce,,
6241,409,,1035,2.0,pièce,,
6242,8867,,1035,150.0,g,,
6243,8862,,1035,300.0,g,,
6244,8856,,1035,200.0,g,,
6245,8916,,1035,500.0,g,,
6246,8908,,1035,400.0,g,,
6247,8891,,1035,150.0,g,,
6248,159,,1051,2.0,pièce,,
6249,122,,1051,3.0,pièce,,
6250,282,,1051,1.0,pièce,,
6251,249,,1051,2.0,pièce,,
6252,303,,1051,2.0,pièce,,
6253,196,,1051,200.0,g,,
6254,331,,1051,1.0,pièce,,
6255,308,,1051,2.0,pièce,,
6256,287,,1051,1.0,pièce,,
6257,235,,1051,1.0,pièce,,
6258,393,,1051,2.0,pièce,,
6259,339,,1051,2.0,pièce,,
6260,590,,1051,1.0,pièce,,
6261,580,,1051,2.0,pièce,,
6262,578,,1051,2.0,pièce,,
6263,577,,1051,2.0,pièce,,
6264,562,,1051,1.0,pièce,,
6265,545,,1051,2.0,pièce,,
6266,9010,,1051,1.0,pièce,,
6267,9324,,1051,2.0,pièce,,
6268,9319,,1051,2.0,pièce,,
6269,9318,,1051,2.0,pièce,,
6270,9191,,1051,2.0,pièce,,
6271,9146,,1051,3.0,pièce,,
6272,9083,,1051,3.0,pièce,,
6273,9044,,1051,3.0,pièce,,
6274,563,,14021,300.0,g,,
6275,8983,,14021,300.0,g,,
6276,8972,,14021,200.0,g,,
6277,8971,,14021,200.0,g,,
6278,8967,,14021,200.0,g,,
6279,9142,,14021,400.0,g,,
6280,9087,,14021,400.0,g,,
6281,9047,,14021,400.0,g,,
6282,12,,11001,10.0,g,,
6283,330,,11001,50.0,g,,
6284,331,,11001,50.0,g,,
6285,473,,11001,50.0,g,,
6286,447,,11001,200.0,g,,
6287,444,,11001,150.0,g,,
6288,440,,11001,50.0,g,,
6289,423,,11001,50.0,g,,
6290,367,,11001,200.0,g,,
6291,8874,,11001,100.0,g,,
6292,595,,11001,200.0,g,,
6293,484,,11001,100.0,g,,
6294,8884,,11001,100.0,g,,
6295,8882,,11001,200.0,g,,
6296,108,,11007,100.0,g,,
6297,389,,11007,100.0,g,,
6298,339,,11007,100.0,g,,
6299,588,,11007,100.0,g,,
6300,579,,11007,100.0,g,,
6301,578,,11007,100.0,g,,
6302,8866,,1023,300.0,g,,
6303,497,,1023,300.0,g,,
6304,8926,,1023,200.0,g,,
6305,8914,,1023,500.0,g,,
6306,8911,,1023,500.0,g,,
6307,8960,,14028,600.0,g,,
6308,8953,,14028,2.0,pièce,,
6309,8952,,14028,2.0,pièce,,
6310,8933,,14028,600.0,g,,
6311,91,,2039,1.0,feuille,,
6312,84,,2039,1.0,feuille,,
6313,161,,2039,1.0,pièce,,
6314,126,,2039,2.0,feuille,,
6315,121,,2039,1.0,feuille,,
6316,303,,2039,2.0,feuilles,,
6317,191,,2039,1.0,feuille,,
6318,181,,2039,1.0,pièce,,
6319,180,,2039,1.0,pièce,,
6320,167,,2039,1.0,pièce,,
6321,166,,2039,2.0,pièce,,
6322,226,,2039,2.0,feuilles,,
6323,201,,2039,1.0,feuille,,
6324,534,,2039,3.0,feuilles,,
6325,9147,,2007,1.0,pièce,,
6326,460,,1040,200.0,g,,
6327,8926,,1040,200.0,g,,
6328,8912,,1040,500.0,g,,
6329,9254,,1040,200.0,g,,
6330,65,,14001,30.0,ml,,
6331,32,,14001,30.0,ml,,
6332,110,,14001,15.0,ml,,
6333,178,,14001,100.0,ml,,
6334,328,,14001,30.0,ml,,
6335,508,,14001,100.0,g,,
6336,498,,14001,4.0,cuillères à soupe,,
6337,8885,,14001,250.0,g,,
6338,9199,,14001,3.0,c. soupe,,
6339,9187,,14001,4.0,c. soupe,,
6340,9132,,14001,4.0,c. soupe,,
6341,9124,,14001,3.0,c. soupe,,
6342,9117,,14001,4.0,c. soupe,,
6343,9109,,14001,3.0,c. soupe,,
6344,86,,2052,500.0,g,,
6345,8946,,2052,800.0,g,,
6346,435,,14042,3.0,feuilles,,
6347,433,,14042,3.0,feuilles,,
6348,8868,,14042,4.0,feuille,,
6349,8867,,14042,3.0,feuille,,
6350,8866,,14042,3.0,feuille,,
6351,8865,,14042,3.0,feuille,,
6352,8864,,14042,3.0,feuille,,
6353,8863,,14042,3.0,feuille,,
6354,8862,,14042,3.0,feuille,,
6355,8861,,14042,3.0,feuille,,
6356,8860,,14042,3.0,feuille,,
6357,8859,,14042,3.0,feuille,,
6358,8858,,14042,3.0,feuille,,
6359,8857,,14042,3.0,feuille,,
6360,8856,,14042,3.0,feuille,,
6361,8855,,14042,3.0,feuille,,
6362,8854,,14042,3.0,feuille,,
6363,8896,,14042,3.0,feuille,,
6364,8892,,14042,3.0,feuille,,
6365,8891,,14042,3.0,feuille,,
6366,8890,,14042,3.0,feuille,,
6367,8889,,14042,3.0,feuille,,
6368,8888,,14042,3.0,feuille,,
6369,8887,,14042,3.0,feuille,,
6370,167,,1041,200.0,g,,
6371,540,,1041,2.0,pièce,,
6372,9040,,1041,4.0,pièce,,
6373,8963,,1041,600.0,g,,
6374,8953,,1041,2.0,pièce,,
6375,8952,,1041,1.0,pièce,,
6376,8947,,1041,2.0,pièce,,
6377,8941,,1041,600.0,g,,
6378,9361,,1041,2.0,pièce,,
6379,9308,,1041,6.0,pièce,,
6380,9135,,1041,4.0,pièce,,
6381,9042,,1041,4.0,pièce,,
6382,9397,,1041,1.0,pièce,,
6383,159,,2051,500.0,g,,
6384,158,,2051,600.0,g,,
6385,410,,2051,200.0,g,,
6386,406,,2051,4.0,escalopes,,
6387,395,,2051,200.0,g,,
6388,383,,2051,600.0,g,,
6389,587,,2051,500.0,g,,
6390,586,,2051,1.0,kg,,
6391,585,,2051,1.5,kg,,
6392,582,,2051,200.0,g,,
6393,581,,2051,500.0,g,,
6394,575,,2051,2.0,pieds,,
6395,575,,2051,300.0,g,,
6396,534,,2051,300.0,g,,
6397,9363,,2051,500.0,g,,
6398,9353,,2051,400.0,g,,
6399,9352,,2051,400.0,g,,
6400,9351,,2051,400.0,g,,
6401,9350,,2051,400.0,g,,
6402,9349,,2051,1.0,kg,,
6403,9330,,2051,600.0,g,,
6404,9325,,2051,600.0,g,,
6405,9314,,2051,300.0,g,,
6406,9209,,2051,600.0,g,,
6407,9208,,2051,600.0,g,,
6408,9205,,2051,600.0,g,,
6409,9203,,2051,600.0,g,,
6410,9201,,2051,600.0,g,,
6411,9199,,2051,600.0,g,,
6412,9191,,2051,600.0,g,,
6413,97,,14017,1.0,cuillère à café,,
6414,96,,14017,1.0,cuillère à café,,
6415,88,,14017,1.0,cuillère à café,,
6416,74,,14017,1.0,cuillère à café,,
6417,73,,14017,1.0,cuillère à café,,
6418,61,,14017,2.0,g,,
6419,59,,14017,2.0,g,,
6420,58,,14017,3.0,g,,
6421,38,,14017,5.0,g,,
6422,3,,14017,0.5,cuillère à café,,
6423,149,,14017,1.0,cuillère à café,,
6424,148,,14017,1.0,cuillère à café,,
6425,147,,14017,1.0,cuillère à soupe,,
6426,146,,14017,1.0,cuillère à café,,
6427,249,,14017,2.0,cuillères à soupe,,
6428,243,,14017,1.0,cuillère à café,,
6429,175,,14017,10.0,g,,
6430,336,,14017,1.0,cuillère à café,,
6431,247,,14017,1.0,cuillère à café,,
6432,229,,14017,1.0,cuillère à café,,
6433,333,,14017,1.0,cuillère à café,,
6434,389,,14017,1.0,cuillère à café,,
6435,374,,14017,1.0,cuillère à café,,
6436,351,,14017,1.0,cuillère à café,,
6437,338,,14017,1.0,cuillère à café,,
6438,159,,1010,200.0,g,,
6439,398,,1010,200.0,g,,
6440,8867,,1010,150.0,g,,
6441,9007,,2053,800.0,g,,
6442,8966,,2053,800.0,g,,
6443,422,,14038,225.0,g,,
6444,8880,,14038,225.0,g,,
6445,8873,,14038,140.0,g,,
6446,8869,,14038,100.0,g,,
6447,461,,14038,400.0,g,,
6448,459,,14038,200.0,g,,
6449,458,,14038,150.0,g,,
6450,437,,14038,150.0,g,,
6451,595,,14038,100.0,g,,
6452,490,,14038,100.0,g,,
6453,159,,14043,2.0,cuillère à soupe,,
6454,151,,14043,1.0,cuillère à café,,
6455,307,,14043,1.0,cuillère à soupe,,
6456,8854,,14043,40.0,g,,
6457,8902,,14043,40.0,g,,
6458,8901,,14043,40.0,g,,
6459,8900,,14043,40.0,g,,
6460,8899,,14043,40.0,g,,
6461,241,,9011,1.0,kg,,
6462,200,,2033,1.0,bouquet,,
6463,534,,8015,300.0,g,,
6464,533,,8015,2.0,pieds,,
6465,9352,,8015,600.0,g,,
6466,9094,,8015,800.0,g,,
6467,9087,,8015,800.0,g,,
6468,9083,,8015,800.0,g,,
6469,9079,,8015,800.0,g,,
6470,9078,,8015,800.0,g,,
6471,9076,,8015,1.0,kg,,
6472,90,,10004,1.0,pincée,,
6473,87,,10004,1.0,pincée,,
6474,86,,10004,1.0,pincée,,
6475,70,,10004,1.0,pincée,,
6476,140,,10004,2.0,g,,
6477,116,,10004,1.0,pincée,,
6478,112,,10004,1.0,pincée,,
6479,107,,10004,1.0,pincée,,
6480,255,,10004,1.0,pincée,,
6481,9377,,10004,1.0,pincée,,
6482,456,,10004,1.0,cuillère à café,,
6483,76,,1018,1.0,bouquet,,
6484,74,,1018,1.0,bouquet,,
6485,73,,1018,1.0,bouquet,,
6486,57,,1018,20.0,g,,
6487,149,,1018,1.0,bouquet,,
6488,175,,1018,20.0,g,,
6489,247,,1018,1.0,cuillère à café,,
6490,8952,,2059,1.0,pièce,,
6491,105,,14030,40.0,ml,,
6492,104,,14030,20.0,ml,,
6493,102,,14030,20.0,ml,,
6494,97,,14030,50.0,ml,,
6495,96,,14030,50.0,ml,,
6496,91,,14030,50.0,ml,,
6497,88,,14030,30.0,ml,,
6498,86,,14030,50.0,ml,,
6499,85,,14030,50.0,ml,,
6500,84,,14030,150.0,ml,,
6501,83,,14030,100.0,ml,,
6502,82,,14030,150.0,ml,,
6503,81,,14030,50.0,ml,,
6504,72,,14030,100.0,ml,,
6505,71,,14030,2.0,cuillère à soupe,,
6506,69,,14030,2.0,cuillère à soupe,,
6507,65,,14030,30.0,ml,,
6508,64,,14030,60.0,ml,,
6509,63,,14030,30.0,ml,,
6510,62,,14030,80.0,ml,,
6511,61,,14030,30.0,ml,,
6512,60,,14030,15.0,ml,,
6513,59,,14030,40.0,ml,,
6514,58,,14030,60.0,ml,,
6515,45,,14030,30.0,ml,,
6516,43,,14030,100.0,ml,,
6517,42,,14030,60.0,ml,,
6518,38,,14030,30.0,ml,,
6519,37,,14030,40.0,ml,,
6520,36,,14030,60.0,ml,,
6521,29,,14030,15.0,ml,,
6522,27,,14030,15.0,ml,,
6523,11,,14030,1.0,cuillère à soupe,,
6524,3,,14030,1.0,cuillère à soupe,,
6525,161,,14030,30.0,ml,,
6526,156,,14030,2.0,cuillère à soupe,,
6527,153,,14030,3.0,cuillère à soupe,,
6528,149,,14030,2.0,cuillère à soupe,,
6529,148,,14030,2.0,cuillère à soupe,,
6530,147,,14030,2.0,cuillère à soupe,,
6531,145,,14030,30.0,ml,,
6532,138,,14030,30.0,ml,,
6533,137,,14030,50.0,ml,,
6534,135,,14030,30.0,ml,,
6535,132,,14030,30.0,ml,,
6536,128,,14030,100.0,ml,,
6537,127,,14030,100.0,ml,,
6538,123,,14030,50.0,ml,,
6539,122,,14030,30.0,ml,,
6540,121,,14030,60.0,ml,,
6541,120,,14030,30.0,ml,,
6542,116,,14030,30.0,ml,,
6543,113,,14030,20.0,ml,,
6544,109,,14030,100.0,ml,,
6545,108,,14030,80.0,ml,,
6546,106,,14030,20.0,ml,,
6547,293,,14030,30.0,ml,,
6548,267,,14030,150.0,ml,,
6549,255,,14030,30.0,ml,,
6550,249,,14030,30.0,ml,,
6551,206,,14030,30.0,ml,,
6552,205,,14030,30.0,ml,,
6553,9388,,14030,150.0,ml,,
6554,303,,14030,100.0,ml,,
6555,256,,14030,50.0,ml,,
6556,263,,14030,50.0,ml,,
6557,262,,14030,50.0,ml,,
6558,261,,14030,60.0,ml,,
6559,196,,14030,100.0,ml,,
6560,195,,14030,100.0,ml,,
6561,194,,14030,50.0,ml,,
6562,175,,14030,30.0,ml,,
6563,173,,14030,50.0,ml,,
6564,170,,14030,100.0,ml,,
6565,166,,14030,50.0,ml,,
6566,328,,14030,50.0,ml,,
6567,326,,14030,30.0,ml,,
6568,323,,14030,50.0,ml,,
6569,314,,14030,100.0,ml,,
6570,309,,14030,50.0,ml,,
6571,308,,14030,100.0,ml,,
6572,295,,14030,100.0,ml,,
6573,281,,14030,1.0,cuillère à soupe,,
6574,278,,14030,100.0,ml,,
6575,273,,14030,30.0,ml,,
6576,272,,14030,30.0,ml,,
6577,270,,14030,100.0,ml,,
6578,268,,14030,100.0,ml,,
6579,253,,14030,80.0,ml,,
6580,252,,14030,60.0,ml,,
6581,247,,14030,30.0,ml,,
6582,245,,14030,30.0,ml,,
6583,241,,14030,100.0,ml,,
6584,240,,14030,100.0,ml,,
6585,233,,14030,100.0,ml,,
6586,231,,14030,80.0,ml,,
6587,227,,14030,100.0,ml,,
6588,223,,14030,100.0,ml,,
6589,221,,14030,50.0,ml,,
6590,209,,14030,30.0,ml,,
6591,208,,14030,100.0,ml,,
6592,204,,14030,300.0,ml,,
6593,203,,14030,200.0,ml,,
6594,202,,14030,200.0,ml,,
6595,201,,14030,100.0,ml,,
6596,199,,14030,100.0,ml,,
6597,198,,14030,100.0,ml,,
6598,197,,14030,100.0,ml,,
6599,8936,,14030,30.0,ml,,
6600,367,,14030,150.0,ml,,
6601,351,,14030,100.0,ml,,
6602,349,,14030,100.0,ml,,
6603,345,,14030,100.0,ml,,
6604,340,,14030,100.0,ml,,
6605,339,,14030,100.0,ml,,
6606,607,,14030,100.0,ml,,
6607,599,,14030,100.0,ml,,
6608,598,,14030,100.0,ml,,
6609,597,,14030,100.0,ml,,
6610,524,,14030,30.0,ml,,
6611,223,,9005,1.0,pièce,,
6612,147,,2043,1.0,cuillère à café,,
6613,146,,2043,1.0,cuillère à café,,
6614,120,,2043,1.0,pincée,,
6615,173,,2043,5.0,g,,
6616,170,,2043,5.0,g,,
6617,553,,2001,300.0,g,,
6618,79,,14035,2.0,cube,,
6619,330,,14035,600.0,ml,,
6620,256,,14035,1.0,litre,,
6621,195,,14035,1.0,litre,,
6622,181,,14035,300.0,ml,,
6623,174,,14035,200.0,ml,,
6624,167,,14035,500.0,ml,,
6625,331,,14035,500.0,ml,,
6626,285,,14035,200.0,ml,,
6627,278,,14035,800.0,ml,,
6628,8936,,14035,1.0,litre,,
6629,8928,,14035,1.0,litre,,
6630,392,,14035,2.0,litres,,
6631,403,,14035,1.0,litre,,
6632,399,,14035,200.0,ml,,
6633,368,,14035,1.0,litre,,
6634,580,,14035,1.0,litre,,
6635,8975,,14035,1.0,litre,,
6636,8972,,14035,1.5,litre,,
6637,8970,,14035,1.5,litre,,
6638,8967,,14035,1.5,litre,,
6639,9041,,14035,500.0,ml,,
6640,8987,,2015,500.0,g,,
6641,8967,,2015,300.0,g,,
6642,97,,14012,1.0,bâton,,
6643,96,,14012,1.0,bâton,,
6644,32,,14012,1.0,pincée,,
6645,12,,14012,1.0,cuillère à café,,
6646,7,,14012,1.0,cuillère à café,,
6647,2,,14012,0.5,cuillère à café,,
6648,330,,14012,1.0,bâton,,
6649,186,,14012,3.0,g,,
6650,175,,14012,5.0,g,,
6651,170,,14012,5.0,g,,
6652,476,,14012,1.0,cuillère à café,,
6653,455,,14012,1.0,cuillère à café,,
6654,416,,14012,1.0,pincée,,
6655,473,,14012,2.0,cuillères à café,,
6656,464,,14012,2.0,cuillères à café,,
6657,462,,14012,1.0,cuillère à café,,
6658,458,,14012,2.0,cuillères à café,,
6659,456,,14012,1.0,cuillère à café,,
6660,446,,14012,1.0,bâton,,
6661,498,,14012,2.0,cuillères à café,,
6662,483,,14012,1.0,cuillère à café,,
6663,477,,14012,1.0,bâton,,
6664,9353,,8013,600.0,g,,
6665,9311,,8013,1.5,kg,,
6666,9241,,8013,1.0,kg,,
6667,9232,,8013,1.0,kg,,
6668,9230,,8013,1.0,kg,,
6669,99,,10003,30.0,g,,
6670,162,,10003,15.0,g,,
6671,156,,10003,4.0,cuillère à soupe,,
6672,145,,10003,15.0,g,,
6673,113,,10003,40.0,g,,
6674,9386,,10003,1.0,cuillère à soupe,,
6675,180,,10003,60.0,g,,
6676,276,,10003,1.0,cuillère à café,,
6677,381,,10003,1.0,cuillère à soupe,,
6678,353,,10003,1.0,cuillère à café,,
6679,9381,,10003,3.0,c. soupe,,
6680,9238,,10003,4.0,c. soupe,,
6681,9208,,10003,3.0,c. soupe,,
6682,9188,,10003,3.0,c. soupe,,
6683,9157,,10003,4.0,c. soupe,,
6684,9134,,10003,4.0,c. soupe,,
6685,9119,,10003,4.0,c. soupe,,
6686,9113,,10003,3.0,c. soupe,,
6687,9098,,10003,3.0,c. soupe,,
6688,9393,,10003,1.0,c. café,,
6689,9392,,1016,1.0,pièce,,
6690,9390,,1016,1.0,pièce,,
6691,65,,11005,50.0,g,,
6692,462,,11005,100.0,g,,
6693,458,,11005,100.0,g,,
6694,8871,,11005,100.0,g,,
6695,574,,11005,200.0,g,,
6696,498,,11005,50.0,g,,
6697,483,,11005,300.0,g,,
6698,138,,6002,1.0,pièce,,
6699,131,,6002,1.0,pièce,,
6700,57,,14031,30.0,ml,,
6701,41,,14031,15.0,ml,,
6702,163,,14031,15.0,ml,,
6703,162,,14031,15.0,ml,,
6704,160,,14031,2.0,cuillère à soupe,,
6705,158,,14031,2.0,cuillère à soupe,,
6706,155,,14031,2.0,cuillère à soupe,,
6707,154,,14031,2.0,cuillère à soupe,,
6708,151,,14031,2.0,cuillère à soupe,,
6709,150,,14031,2.0,cuillère à soupe,,
6710,146,,14031,2.0,cuillère à soupe,,
6711,141,,14031,30.0,ml,,
6712,134,,14031,30.0,ml,,
6713,133,,14031,30.0,ml,,
6714,307,,14031,30.0,ml,,
6715,282,,14031,2.0,cuillères à soupe,,
6716,243,,14031,30.0,ml,,
6717,207,,14031,2.0,cuillères à soupe,,
6718,8776,,14031,1.0,pot,,
6719,181,,14031,30.0,ml,,
6720,180,,14031,30.0,ml,,
6721,179,,14031,30.0,ml,,
6722,174,,14031,30.0,ml,,
6723,167,,14031,30.0,ml,,
6724,336,,14031,30.0,ml,,
6725,296,,14031,30.0,ml,,
6726,292,,14031,30.0,ml,,
6727,290,,14031,30.0,ml,,
6728,289,,14031,30.0,ml,,
6729,287,,14031,30.0,ml,,
6730,236,,14031,30.0,ml,,
6731,235,,14031,30.0,ml,,
6732,229,,14031,30.0,ml,,
6733,396,,14031,2.0,cuillères à soupe,,
6734,333,,14031,30.0,ml,,
6735,460,,14031,100.0,ml,,
6736,459,,14031,150.0,ml,,
6737,458,,14031,150.0,ml,,
6738,410,,14031,1.0,cuillère à soupe,,
6739,400,,14031,30.0,ml,,
6740,398,,14031,30.0,ml,,
6741,397,,14031,30.0,ml,,
6742,395,,14031,30.0,ml,,
6743,393,,14031,30.0,ml,,
6744,374,,14031,30.0,ml,,
6745,347,,14031,30.0,ml,,
6746,600,,14031,100.0,ml,,
6747,576,,14031,100.0,ml,,
6748,546,,14031,100.0,ml,,
6749,542,,14031,100.0,ml,,
6750,521,,14031,30.0,ml,,
6751,520,,14031,50.0,ml,,
6752,489,,14031,80.0,ml,,
6753,485,,14031,100.0,ml,,
6754,484,,14031,250.0,ml,,
6755,9393,,14031,9.0,c. soupe,,
6756,97,,4001,400.0,g,,
6757,96,,4001,300.0,g,,
6758,382,,4001,600.0,g,,
6759,9368,,4001,400.0,g,,
6760,9361,,4001,500.0,g,,
6761,9360,,4001,500.0,g,,
6762,9324,,4001,600.0,g,,
6763,9323,,4001,600.0,g,,
6764,9308,,4001,1.5,kg,,
6765,9165,,4001,800.0,g,,
6766,9164,,4001,800.0,g,,
6767,9163,,4001,800.0,g,,
6768,9158,,4001,800.0,g,,
6769,9157,,4001,800.0,g,,
6770,9156,,4001,800.0,g,,
6771,9155,,4001,800.0,g,,
6772,9154,,4001,800.0,g,,
6773,9153,,4001,800.0,g,,
6774,9150,,4001,1.0,kg,,
6775,9147,,4001,800.0,g,,
6776,9146,,4001,800.0,g,,
6777,9142,,4001,800.0,g,,
6778,9141,,4001,800.0,g,,
6779,9140,,4001,800.0,g,,
6780,9136,,4001,1.0,kg,,
6781,9135,,4001,1.0,kg,,
6782,322,,2032,8.0,pièce,,
6783,370,,1056,200.0,g,,
6784,349,,1056,2.0,pièce,,
6785,105,,10001,3.0,gousse,,
6786,104,,10001,4.0,gousse,,
6787,91,,10001,2.0,gousse,,
6788,88,,10001,2.0,gousse,,
6789,87,,10001,2.0,gousse,,
6790,85,,10001,2.0,gousse,,
6791,84,,10001,3.0,gousse,,
6792,83,,10001,1.0,gousse,,
6793,82,,10001,2.0,gousse,,
6794,77,,10001,1.0,gousse,,
6795,75,,10001,2.0,gousse,,
6796,74,,10001,1.0,gousse,,
6797,73,,10001,4.0,gousse,,
6798,72,,10001,6.0,gousse,,
6799,69,,10001,3.0,gousse,,
6800,64,,10001,3.0,pièce,,
6801,62,,10001,2.0,pièce,,
6802,61,,10001,2.0,pièce,,
6803,60,,10001,2.0,pièce,,
6804,59,,10001,2.0,pièce,,
